login,commits
FiloSottile,51
adamdecaf,4
herbygillot,2
puiterwijk,2
chlunde,1
cretz,1
unixfox,1
filippobuletto,1
JamesBie,1
lgarron,1
thedrow,1
StefanScherer,1
traviscampbell,1
ansemjo,1
commitay,1
linux-china,1
