login,commits
dbieber,31
saurabhkpatel,4
jtratner,3
jgarst,2
joejoevictor,2
nealmcb,2
cclauss,2
r0fls,1
keatinge,1
greenmoon55,1
ubershmekel,1
elaatifi,1
tux-00,1
Ellmen,1
nfultz,1
jorrinpollard,1
Jackevansevo,1
CJ-Wright,1
ajomadlabs,1
atgiovannini,1
mbarkhau,1
