login,commits
rafaelfranca,5715
tenderlove,4901
dhh,4233
jeremy,3723
josevalim,2574
fxn,2197
senny,1636
kamipo,1575
carlosantoniodasilva,1449
spastorino,1353
sgrif,1213
kaspth,1131
josh,1109
vijaydev,1061
lifo,993
jonleighton,959
guilleiguaran,791
pixeltrix,790
matthewd,788
y-yagi,763
amatsuda,650
eileencodes,569
vipulnsward,565
miloops,557
NZKoz,556
drogus,517
prathamesh-sonpatki,469
maclover7,465
technoweenie,461
arunagw,455
