login,commits
mpdehaan,5101
bcoca,3791
jimi-c,2816
abadger,2517
mattclay,953
jctanner,860
dagwieers,789
privateip,775
sivel,702
resmo,672
Akasurde,438
mscherer,410
gundalow,379
caphrim007,361
nitzmahone,342
dhozac,329
ganeshrn,286
willthames,279
chouseknecht,256
jborean93,247
Qalthos,237
alikins,234
s-hertel,234
rcarrillocruz,228
trishnaguha,221
ryansb,200
amenonsen,181
sfromm,166
pilou-,166
GGabriele,164
