login,commits
timneutkens,403
arunoda,397
nkzawa,225
rauchg,162
greenkeeper[bot],157
greenkeeperio-bot,58
impronunciable,47
leo,29
HaNdTriX,24
brikou,20
sergiodxa,18
oliviertassinari,17
kpdecker,13
yhirano55,13
Tomekmularczyk,11
sedubois,11
aranajhonny,9
lukeed,9
kachkaev,8
jthegedus,8
JeromeFitz,8
adamsoffer,7
giuseppeg,7
lucleray,7
bcoe,7
lfades,6
timoxley,6
ptomasroos,6
cncolder,5
jaydenseric,5
