login,commits
rauchg,310
chabou,138
leo,131
matheuss,69
greenkeeperio-bot,40
Stanzilla,35
albinekb,29
ppot,27
ekmartin,13
freebroccolo,10
henrikdahl,10
MrRio,9
marcbachmann,8
dotcypress,8
mike-engel,8
c0b41,7
timneutkens,6
flybayer,5
hharnisc,5
stefanivic,5
timothyis,5
davegomez,5
Tyriar,4
lordgiotto,4
maxdeviant,4
TooTallNate,4
paulcbetts,4
iamstarkov,4
danielbayerlein,4
amilajack,3
